,ranking,isIp,valid,urlLen,is@,isredirect,haveDash,domainLen,label,notlabel
83198,10000000,0,1,25,0,0,0,17,0,1
83199,10000000,0,0,134,0,0,0,16,1,0
83200,10000000,0,0,33,0,0,0,6,1,0
83201,10000000,0,1,132,0,0,0,23,1,0
83202,10000000,0,1,49,0,0,0,22,0,1
83203,10000000,0,1,84,0,0,0,22,1,0
83204,10000000,0,1,39,0,0,0,18,0,1
83205,10000000,0,0,41,0,0,1,24,1,0
83206,10000000,0,0,61,0,0,0,14,1,0
83207,10000000,0,1,36,0,0,0,17,0,1
83208,10000000,0,1,35,0,0,0,13,0,1
83209,21105,0,0,22,0,0,0,12,0,1
83210,10000000,0,0,35,0,0,0,23,0,1
83211,343173,0,1,28,0,0,0,15,0,1
83212,10000000,0,0,64,0,0,0,11,1,0
83213,10000000,0,1,40,0,0,1,17,1,0
83214,10000000,0,1,41,0,0,0,21,0,1
83215,602,0,1,133,0,0,0,28,1,0
83216,4570,0,1,337,0,0,1,44,1,0
83217,10000000,0,1,32,0,0,0,12,0,1
83218,10000000,0,0,188,0,0,1,93,1,0
83219,10000000,0,0,106,0,0,0,63,1,0
83220,10000000,0,1,82,0,0,0,14,1,0
83221,3832,0,0,13,0,0,0,6,1,0
83222,10000000,0,1,100,0,0,0,15,1,0
83223,73956,0,1,30,0,0,0,19,0,1
83224,5001,0,1,26,0,0,0,16,0,1
83225,14969,0,1,27,0,0,0,14,0,1
83226,11,0,1,29,0,0,0,28,1,0
83227,10000000,0,0,85,0,0,1,67,1,0
83228,10000000,0,1,39,0,0,0,18,1,0
83229,10000000,0,0,76,0,0,0,27,1,0
83230,10000000,0,0,42,0,0,0,28,1,0
83231,113665,0,1,37,0,0,0,15,0,1
83232,152,0,1,45,0,0,1,26,1,0
83233,10000000,0,0,84,0,0,1,39,1,0
83234,10000000,0,1,25,0,0,0,12,0,1
83235,10000000,0,1,108,0,0,0,19,1,0
83236,10000000,0,0,199,0,0,0,117,1,0
83237,810305,0,1,82,0,0,1,12,0,1
83238,10000000,0,1,95,0,0,0,15,1,0
83239,8419,0,1,33,0,0,0,15,0,1
83240,10000000,0,1,175,0,0,0,8,1,0
83241,10000000,0,0,199,0,0,1,152,1,0
83242,10000000,0,0,35,0,0,0,18,1,0
83243,348773,0,1,31,0,0,0,21,0,1
83244,2514,0,0,44,0,0,0,22,0,1
83245,10000000,0,1,37,0,0,0,26,0,1
83246,10000000,0,1,30,0,0,0,22,0,1
83247,10000000,0,0,44,0,0,1,23,1,0
83248,10000000,0,0,28,0,0,0,12,1,0
83249,10000000,0,1,36,0,0,0,31,1,0
83250,10000000,0,1,27,0,0,0,20,0,1
83251,5001,0,1,31,0,0,0,16,0,1
83252,63934,0,1,33,0,0,0,16,0,1
83253,236871,0,1,72,0,0,0,14,1,0
83254,10000000,0,1,73,0,0,0,25,1,0
83255,1093,0,1,70,0,0,0,20,0,1
83256,10000000,0,0,55,0,0,0,29,1,0
83257,10000000,0,0,39,0,0,0,11,1,0
83258,10000000,0,0,57,0,0,0,17,1,0
83259,3426,0,1,64,0,0,0,21,0,1
83260,10000000,0,1,31,0,0,0,11,0,1
83261,10000000,0,0,38,0,0,0,20,0,1
83262,10000000,0,0,105,0,0,1,42,1,0
83263,10000000,0,1,114,0,0,0,20,1,0
83264,105399,0,1,42,0,0,0,12,0,1
83265,6,0,1,41,0,0,0,16,0,1
83266,10000000,0,1,36,0,0,0,18,1,0
83267,10000000,0,0,43,0,0,0,22,1,0
83268,10000000,0,0,14,0,0,0,10,1,0
83269,10000000,0,1,26,0,0,0,15,0,1
83270,10000000,0,0,31,0,0,0,16,1,0
83271,10000000,0,1,24,0,0,0,14,0,1
83272,10000000,0,0,38,0,0,1,16,1,0
83273,10000000,0,0,153,0,0,0,20,1,0
83274,10000000,0,0,71,0,0,0,35,1,0
83275,10000000,0,0,71,0,0,0,17,0,1
83276,10000000,0,0,29,0,0,0,17,1,0
83277,6,0,1,37,0,0,0,16,0,1
83278,6,0,1,46,0,0,0,16,0,1
83279,1495,0,1,24,0,0,0,15,0,1
83280,51908,0,1,18,0,0,0,17,1,0
83281,10000000,0,0,125,0,0,0,8,1,0
83282,607150,0,1,30,0,0,0,14,1,0
83283,10000000,0,1,229,0,0,0,15,1,0
83284,168,0,1,41,0,0,0,24,0,1
83285,10000000,0,1,36,0,0,0,15,0,1
83286,10000000,0,1,43,0,0,0,18,0,1
83287,10000000,0,0,22,0,0,0,14,0,1
83288,118554,0,1,103,0,0,0,19,1,0
83289,10000000,0,1,85,0,0,0,20,1,0
83290,10000000,0,0,66,0,0,1,15,1,0
83291,307036,0,1,21,0,0,0,15,0,1
83292,10000000,0,0,65,0,0,0,24,1,0
83293,29,0,1,47,0,0,0,18,0,1
83294,10000000,0,0,34,0,0,0,16,1,0
83295,10000000,0,0,76,0,0,0,22,1,0
83296,10000000,0,0,58,0,0,1,24,1,0
83297,10000000,0,1,59,0,0,0,10,1,0
83298,11903,0,1,30,0,0,0,17,1,0
83299,10000000,0,0,66,0,0,0,66,1,0
83300,10000000,0,0,26,0,0,0,21,1,0
83301,63030,0,1,44,0,0,0,22,1,0
83302,10000000,0,1,27,0,0,0,16,0,1
83303,436828,0,1,41,0,0,0,14,0,1
83304,1303,0,0,45,0,0,0,20,0,1
83305,10000000,0,0,59,0,0,0,19,1,0
83306,4570,0,1,369,0,0,1,44,1,0
83307,10000000,0,1,136,0,0,0,23,1,0
83308,10000000,0,1,33,0,0,0,20,0,1
83309,11,0,1,28,0,0,1,27,1,0
83310,10000000,0,0,33,0,0,0,12,1,0
83311,10000000,0,1,100,0,0,1,51,1,0
83312,10000000,0,0,146,0,0,0,21,1,0
83313,1,0,1,23,0,0,0,15,0,1
83314,10000000,0,0,83,0,0,0,30,1,0
83315,10000000,0,0,76,0,0,0,8,1,0
83316,10000000,0,0,104,0,0,0,11,1,0
83317,72209,0,1,35,0,0,0,18,0,1
83318,10000000,0,1,78,0,0,0,19,1,0
83319,3275,0,0,64,0,0,0,22,0,1
83320,10000000,0,1,38,0,0,0,23,0,1
83321,10000000,0,0,48,0,0,0,12,1,0
83322,998642,0,1,33,0,0,1,22,0,1
83323,236871,0,1,72,0,0,0,14,1,0
83324,10000000,0,1,21,0,0,1,21,1,0
83325,10000000,0,0,92,0,0,1,83,1,0
83326,44061,0,1,33,0,0,0,13,1,0
83327,10000000,0,0,49,0,0,1,27,1,0
83328,10000000,0,0,162,0,0,1,110,1,0
83329,10000000,0,0,54,0,0,0,17,1,0
83330,10000000,0,1,139,0,1,0,21,1,0
83331,10000000,0,0,27,0,0,0,20,1,0
83332,10000000,0,1,27,0,0,0,13,1,0
83333,10000000,0,0,230,0,0,0,23,1,0
83334,10000000,0,0,239,0,0,0,16,1,0
83335,10000000,0,1,25,0,0,0,24,1,0
83336,10000000,0,1,99,0,0,0,14,1,0
83337,18530,0,0,56,0,0,0,14,0,1
83338,14969,0,1,27,0,0,0,14,0,1
83339,128873,0,1,42,0,0,0,12,0,1
83340,4570,0,1,343,0,0,1,44,1,0
83341,246183,0,1,28,0,0,0,14,1,0
83342,10000000,0,1,29,0,0,0,23,1,0
83343,177860,0,1,34,0,0,0,18,0,1
83344,10000000,0,1,39,0,0,0,20,0,1
83345,44061,0,1,33,0,0,0,13,1,0
83346,10000000,0,1,66,0,1,0,18,1,0
83347,10000000,0,1,421,0,0,0,162,1,0
83348,10000000,0,1,17,0,0,0,9,1,0
83349,6,0,1,36,0,0,0,16,0,1
83350,10000000,0,1,29,0,0,0,18,0,1
83351,10000000,0,0,39,0,0,0,21,0,1
83352,60301,0,1,50,0,0,0,15,0,1
83353,10000000,0,0,21,0,0,1,20,1,0
83354,1267,0,1,40,0,0,0,18,0,1
83355,10000000,0,0,86,0,0,1,22,1,0
83356,10000000,0,0,161,0,0,1,120,1,0
83357,10000000,0,0,28,0,0,0,18,1,0
83358,4570,0,1,343,0,0,1,44,1,0
83359,27950,0,0,36,0,0,0,13,0,1
83360,11,0,1,27,0,0,0,26,1,0
83361,396875,0,1,59,0,0,1,16,0,1
83362,11,0,1,30,0,0,1,29,1,0
83363,10000000,0,1,83,0,0,0,13,1,0
83364,10000000,0,1,32,0,0,0,19,0,1
83365,79,0,1,47,0,0,0,19,0,1
83366,10000000,0,1,98,0,0,0,36,1,0
83367,14969,0,1,26,0,0,0,14,0,1
83368,467812,0,0,26,0,0,0,13,0,1
83369,10000000,0,0,29,0,0,0,13,0,1
83370,19112,0,1,34,0,0,0,13,0,1
83371,10000000,0,1,89,0,0,0,9,1,0
83372,462323,0,1,34,0,0,0,14,0,1
83373,10000000,0,1,53,0,0,1,19,0,1
83374,10000000,0,1,45,0,0,0,20,1,0
83375,1,0,1,87,0,0,0,23,1,0
83376,168,0,1,33,0,0,0,15,0,1
83377,22308,0,1,60,0,0,0,17,0,1
83378,10000000,0,1,23,0,0,0,14,0,1
83379,872775,0,1,76,0,0,0,19,0,1
83380,10000000,0,0,118,0,0,1,117,1,0
83381,55576,0,1,49,0,0,0,31,1,0
83382,14969,0,1,27,0,0,0,14,0,1
83383,10000000,0,1,225,0,0,1,16,1,0
83384,10000000,0,0,173,0,0,1,168,1,0
83385,3103,0,0,40,0,0,0,19,0,1
83386,10000000,0,0,48,0,0,0,15,0,1
83387,168,0,1,35,0,0,0,15,0,1
83388,10000000,0,0,36,0,0,1,26,1,0
83389,10000000,0,1,39,0,0,0,15,0,1
83390,10000000,0,1,15,0,0,0,14,1,0
83391,14969,0,1,25,0,0,0,14,0,1
83392,10000000,0,1,62,0,0,0,28,1,0
83393,22463,0,0,21,0,0,0,15,0,1
83394,646,0,0,24,0,0,0,23,1,0
83395,10000000,0,1,21,0,0,0,15,1,0
83396,14969,0,1,27,0,0,0,14,0,1
83397,656,0,1,19,0,0,0,11,1,0
83398,10000000,0,0,62,1,0,1,24,1,0
83399,10000000,0,1,230,0,0,0,17,1,0
83400,68102,0,1,24,0,0,0,13,0,1
83401,6,0,1,32,0,0,0,16,0,1
83402,59220,0,0,26,0,0,0,16,1,0
83403,14969,0,1,27,0,0,0,14,0,1
83404,10000000,0,1,22,0,0,1,17,1,0
83405,2547,0,1,29,0,0,0,17,0,1
83406,53,0,1,75,0,0,0,13,0,1
83407,10000000,0,1,53,0,0,0,17,1,0
83408,10000000,0,0,283,0,0,0,130,1,0
83409,10000000,0,1,47,0,0,0,13,1,0
83410,10000000,0,1,38,0,0,0,16,1,0
83411,10000000,0,1,88,0,0,1,31,1,0
83412,190517,0,1,118,0,0,0,13,1,0
83413,10000000,0,1,49,0,0,0,19,0,1
83414,10000000,0,0,22,0,0,0,11,1,0
83415,10000000,0,0,33,0,0,0,13,0,1
83416,125401,0,1,33,0,0,0,20,0,1
83417,10000000,0,0,178,0,0,1,13,1,0
83418,10000000,0,1,55,0,1,0,15,1,0
83419,10000000,0,0,90,0,0,1,36,1,0
83420,10000000,0,0,142,0,0,0,17,1,0
83421,4570,0,1,369,0,0,1,44,1,0
83422,4570,0,1,361,0,0,1,44,1,0
83423,10000000,0,0,28,0,0,0,15,0,1
83424,10000000,0,0,83,0,0,0,9,1,0
83425,10000000,0,0,20,0,0,0,20,1,0
83426,1230,0,1,48,0,0,0,17,0,1
83427,44061,0,1,33,0,0,0,13,1,0
83428,5001,0,1,31,0,0,0,16,0,1
83429,278825,0,1,21,0,0,0,16,0,1
83430,10000000,0,1,123,0,0,0,15,1,0
83431,10000000,0,1,65,0,0,0,15,1,0
83432,10000000,0,0,117,0,0,0,13,1,0
83433,10000000,0,0,258,0,0,0,28,1,0
83434,94174,0,0,37,0,0,0,22,0,1
83435,544977,0,1,76,0,0,0,25,1,0
83436,68063,0,0,46,0,0,0,17,0,1
83437,4570,0,1,343,0,0,1,44,1,0
83438,10000000,0,0,207,0,0,0,23,1,0
83439,485934,0,1,41,0,0,0,12,0,1
83440,12067,0,0,26,0,0,0,20,0,1
83441,10000000,0,0,39,0,0,0,21,1,0
83442,185738,0,1,32,0,0,0,12,0,1
83443,310740,0,1,27,0,0,0,19,0,1
83444,8419,0,1,33,0,0,0,15,0,1
83445,4,0,1,44,0,0,0,21,0,1
83446,14969,0,1,27,0,0,0,14,0,1
83447,10000000,0,1,118,0,0,0,13,1,0
83448,23494,0,0,42,0,0,0,19,0,1
83449,11006,0,0,29,0,0,0,19,0,1
83450,14969,0,1,27,0,0,0,14,0,1
83451,10000000,0,0,153,0,0,1,135,1,0
83452,10000000,0,1,65,0,0,0,10,1,0
83453,10000000,0,1,127,0,0,0,41,1,0
83454,10000000,0,0,133,0,0,0,99,1,0
83455,10000000,0,0,64,0,0,0,14,1,0
83456,3976,0,0,67,0,0,0,21,0,1
83457,142733,0,1,108,0,0,0,98,1,0
83458,6,0,1,43,0,0,0,16,0,1
83459,784165,0,1,37,0,0,0,24,0,1
83460,168,0,1,40,0,0,0,15,0,1
83461,10000000,0,1,45,0,0,0,11,1,0
83462,14969,0,1,27,0,0,0,14,0,1
83463,10000000,0,0,356,0,0,0,30,1,0
83464,10000000,0,1,94,0,0,0,14,1,0
83465,10000000,0,0,104,0,0,1,26,1,0
83466,10000000,0,0,10,0,0,0,6,1,0
83467,10000000,0,0,55,0,0,0,45,1,0
83468,10000000,0,1,26,0,0,0,14,0,1
83469,10000000,0,1,39,0,0,0,13,0,1
83470,12067,0,0,55,0,0,0,20,0,1
83471,10000000,0,0,63,0,0,1,32,1,0
83472,753,0,1,37,0,0,0,16,0,1
83473,10000000,0,0,218,0,0,0,16,1,0
83474,10000000,0,1,35,0,0,0,19,1,0
83475,6618,0,0,27,0,0,0,19,0,1
83476,44061,0,1,33,0,0,0,13,1,0
83477,13429,0,1,27,0,0,0,12,0,1
83478,1657,0,1,38,0,0,0,22,0,1
83479,10000000,0,1,28,0,0,1,16,0,1
83480,10000000,0,1,32,0,0,0,11,1,0
83481,10000000,0,0,157,0,0,0,24,1,0
83482,10000000,0,1,24,0,0,0,13,0,1
83483,3309,0,0,41,0,0,0,18,0,1
83484,10000000,0,1,48,0,0,0,25,1,0
83485,21314,0,0,25,0,0,0,14,0,1
83486,10000000,0,0,293,0,0,1,70,1,0
83487,29338,0,0,52,0,0,1,19,0,1
83488,10000000,0,0,148,0,0,0,7,1,0
83489,10000000,0,0,20,0,0,0,16,1,0
83490,10000000,0,1,45,0,0,0,16,1,0
83491,10000000,0,0,95,0,0,1,39,1,0
83492,168,0,1,33,0,0,0,15,0,1
83493,21867,0,0,30,0,0,0,14,0,1
83494,56829,0,1,45,0,0,0,17,1,0
83495,10000000,0,1,66,0,0,0,21,1,0
83496,10000000,0,0,24,0,0,0,24,1,0
83497,10000000,0,0,50,0,0,0,21,1,0
83498,10000000,0,1,29,0,0,0,16,0,1
83499,10000000,0,1,69,0,0,0,26,1,0
83500,250560,0,1,21,0,0,0,16,0,1
83501,10000000,0,1,68,0,0,0,14,1,0
83502,406629,0,1,256,0,0,1,18,1,0
83503,10000000,0,0,161,0,0,0,12,1,0
83504,10000000,0,1,152,0,0,0,17,1,0
83505,10000000,0,1,69,0,0,0,10,1,0
83506,10000000,0,1,20,0,0,0,16,1,0
83507,10000000,0,0,54,0,0,0,13,1,0
83508,10000000,0,0,41,0,0,1,25,0,1
83509,10000000,0,0,224,0,0,1,190,1,0
83510,10401,0,0,46,0,0,0,17,0,1
83511,10000000,0,0,47,0,0,0,12,1,0
83512,10000000,0,1,29,0,0,0,28,1,0
83513,10895,0,1,27,0,0,0,18,0,1
83514,10000000,0,1,22,0,0,0,21,1,0
83515,10000000,0,0,52,0,0,0,23,0,1
83516,178270,0,1,55,0,0,1,16,0,1
83517,10000000,0,0,43,0,0,0,29,1,0
83518,16204,0,1,67,0,0,0,16,0,1
83519,10000000,0,0,89,0,0,0,11,1,0
83520,118802,0,0,30,0,0,0,16,0,1
83521,102968,0,0,51,0,0,0,18,0,1
83522,989596,0,1,61,0,0,0,24,1,0
83523,10000000,0,0,31,0,0,1,15,1,0
83524,10000000,0,1,69,0,0,0,11,1,0
83525,14969,0,1,27,0,0,0,14,0,1
83526,483,0,1,30,0,0,0,10,0,1
83527,10000000,0,0,159,0,0,0,11,1,0
83528,10000000,0,0,85,0,0,0,17,1,0
83529,10000000,0,1,77,0,0,0,14,1,0
83530,10000000,0,0,118,0,0,0,33,1,0
83531,10000000,0,0,40,0,0,0,13,1,0
83532,10000000,0,1,25,0,0,0,24,1,0
83533,10000000,0,1,14,0,0,0,14,1,0
83534,406328,0,1,40,0,0,0,20,0,1
83535,10000000,0,1,36,0,0,0,15,0,1
83536,75489,0,1,43,0,0,0,14,0,1
83537,10000000,0,0,90,0,0,1,36,1,0
83538,4387,0,1,103,0,0,0,21,0,1
83539,10000000,0,1,28,0,0,0,18,0,1
83540,10000000,0,0,73,0,0,1,8,1,0
83541,10000000,0,0,86,0,0,0,23,1,0
83542,10000000,0,0,41,0,0,0,10,0,1
83543,10000000,0,1,93,0,0,0,13,1,0
83544,646,0,0,37,0,0,0,22,1,0
83545,10000000,0,0,55,0,0,0,11,1,0
83546,10000000,0,0,27,0,0,0,26,1,0
83547,10000000,0,1,38,0,0,0,22,1,0
83548,183,0,1,28,0,0,0,16,1,0
83549,10000000,0,0,60,0,0,0,15,0,1
83550,46357,0,1,53,0,0,0,22,0,1
83551,9373,0,1,23,0,0,0,17,0,1
83552,14969,0,1,26,0,0,0,14,0,1
83553,10000000,0,1,25,0,0,0,15,1,0
83554,44061,0,1,33,0,0,0,13,1,0
83555,10000000,0,0,25,0,0,0,15,0,1
83556,17280,0,0,32,0,0,0,14,0,1
83557,14969,0,1,27,0,0,0,14,0,1
83558,10000000,0,0,25,0,0,0,15,0,1
83559,10000000,0,0,23,0,0,0,13,0,1
83560,10000000,0,0,60,0,0,0,18,1,0
83561,6,0,1,38,0,0,0,16,0,1
83562,10000000,0,0,107,0,0,0,12,1,0
83563,4570,0,1,337,0,0,1,44,1,0
83564,10000000,0,1,36,0,0,0,23,1,0
83565,10000000,0,0,81,0,0,0,9,1,0
83566,10000000,0,0,267,0,0,1,92,1,0
83567,151745,0,1,46,0,0,0,12,1,0
83568,339,0,1,35,0,0,0,11,0,1
83569,10000000,0,1,94,0,0,0,9,1,0
83570,18082,0,1,40,0,0,0,20,1,0
83571,10000000,0,1,35,0,0,0,23,1,0
83572,14969,0,1,27,0,0,0,14,0,1
83573,10000000,0,1,64,0,0,0,26,0,1
83574,10000000,0,0,121,0,0,0,12,1,0
83575,10000000,0,0,127,0,0,1,26,1,0
83576,42584,0,1,25,0,0,0,15,0,1
83577,10000000,0,1,30,0,0,0,14,0,1
83578,10000000,0,0,37,0,0,0,11,1,0
83579,44061,0,1,33,0,0,0,13,1,0
83580,10000000,0,1,20,0,0,0,11,0,1
83581,10000000,0,1,34,0,0,1,20,1,0
83582,10000000,0,1,30,0,0,0,15,0,1
83583,1104,0,1,26,0,0,0,18,0,1
83584,10000000,0,0,19,0,0,1,15,1,0
83585,10000000,0,1,34,0,0,1,22,0,1
83586,14680,0,1,41,0,0,1,16,0,1
83587,10000000,0,1,233,0,0,1,208,1,0
83588,10000000,0,0,58,0,0,1,36,1,0
83589,10000000,0,1,27,0,0,0,10,1,0
83590,301848,0,1,24,0,0,0,9,0,1
83591,10000000,0,1,110,0,0,1,17,1,0
83592,251,0,0,26,0,0,0,16,0,1
83593,10000000,0,1,33,0,0,0,13,0,1
83594,1,0,1,192,0,0,0,23,1,0
83595,10000000,0,1,35,0,0,0,17,0,1
83596,10000000,0,1,25,0,0,0,18,0,1
83597,10000000,0,0,46,0,0,1,24,1,0
83598,10000000,0,1,53,0,0,0,16,1,0
83599,10000000,0,1,50,0,0,0,16,1,0
83600,10000000,0,1,46,0,0,0,15,1,0
83601,48412,0,0,32,0,0,0,12,0,1
83602,10000000,0,1,35,0,0,0,16,0,1
83603,10000000,0,0,59,0,0,0,20,1,0
83604,10000000,0,0,41,0,0,0,30,1,0
83605,40618,0,1,19,0,0,0,18,1,0
83606,373,0,1,77,0,0,0,26,1,0
83607,14969,0,1,27,0,0,0,14,0,1
83608,156373,0,1,23,0,0,0,23,1,0
83609,10000000,0,1,277,0,0,0,11,1,0
83610,602,0,1,71,0,0,0,31,1,0
83611,4570,0,1,369,0,0,1,44,1,0
83612,10000000,0,1,106,0,0,0,11,1,0
83613,10000000,0,1,117,0,0,1,109,1,0
83614,10000000,0,1,417,0,0,0,162,1,0
83615,10000000,0,1,42,0,0,1,17,1,0
83616,8780,0,1,50,0,0,0,21,0,1
83617,183,0,1,46,0,0,0,30,1,0
83618,10000000,0,1,24,0,0,0,15,1,0
83619,2852,0,0,60,0,0,0,22,0,1
83620,96417,0,1,38,0,0,0,13,0,1
83621,10000000,0,1,31,0,0,0,19,0,1
83622,10000000,0,0,79,0,0,0,78,1,0
83623,10000000,0,0,12,0,0,0,11,1,0
83624,10000000,0,0,36,0,0,0,10,0,1
83625,4570,0,1,347,0,0,1,44,1,0
83626,342304,0,0,33,0,0,1,23,0,1
83627,10000000,0,1,53,0,0,0,16,1,0
83628,10000000,0,0,248,0,0,0,21,1,0
83629,10000000,0,0,40,0,0,0,30,1,0
83630,10000000,0,1,51,0,0,1,34,1,0
83631,10000000,0,0,82,0,0,0,20,1,0
83632,10000000,0,1,29,0,0,0,14,0,1
83633,27895,0,1,13,0,0,0,12,1,0
83634,540138,0,1,38,0,0,0,18,0,1
83635,10000000,0,1,35,0,0,0,12,1,0
83636,10000000,0,1,79,0,0,1,14,1,0
83637,10000000,0,0,104,0,0,0,24,1,0
83638,19041,0,0,33,0,0,0,18,0,1
83639,553,0,1,60,0,0,0,14,0,1
83640,1373,0,1,24,0,0,0,14,0,1
83641,10000000,0,1,19,0,0,0,11,1,0
83642,10000000,0,1,288,1,0,1,17,1,0
83643,236871,0,0,72,0,0,0,14,1,0
83644,10000000,0,1,111,0,0,0,13,1,0
83645,183,0,1,35,0,0,0,16,1,0
83646,14969,0,1,27,0,0,0,14,0,1
83647,10000000,0,0,89,0,0,1,20,1,0
83648,10000000,0,0,39,0,0,0,16,1,0
83649,19648,0,1,50,0,0,0,17,0,1
83650,10000000,0,0,146,0,0,0,30,1,0
83651,1,0,1,39,0,0,0,16,0,1
83652,10000000,0,1,92,0,0,0,26,1,0
83653,10000000,0,0,60,0,0,0,20,1,0
83654,183,0,1,41,0,0,0,16,1,0
83655,152187,0,1,28,0,0,0,21,0,1
83656,14969,0,1,27,0,0,0,14,0,1
83657,1104,0,1,31,0,0,0,18,0,1
83658,4570,0,1,369,0,0,1,44,1,0
83659,1875,0,1,76,0,0,0,21,0,1
83660,10000000,0,0,78,0,0,0,23,1,0
83661,44061,0,1,33,0,0,0,13,1,0
83662,10000000,0,1,34,0,0,0,12,1,0
83663,10000000,0,0,92,0,0,0,36,1,0
83664,10000000,0,1,46,0,0,0,26,0,1
83665,732481,0,1,26,0,0,0,17,0,1
83666,10000000,0,1,41,0,0,0,18,1,0
83667,137520,0,0,37,0,0,1,23,0,1
83668,10000000,0,0,104,0,0,0,30,1,0
83669,10000000,0,0,79,0,0,1,36,1,0
83670,29,0,1,117,0,0,0,21,0,1
83671,10000000,0,0,118,0,0,1,36,1,0
83672,133589,0,1,53,0,0,0,24,0,1
83673,10000000,0,0,32,0,0,0,12,1,0
83674,10000000,0,0,171,0,0,0,27,1,0
83675,10000000,0,0,20,0,0,0,12,1,0
83676,249673,0,1,31,0,0,0,13,0,1
83677,10000000,0,1,58,0,0,1,30,1,0
83678,168,0,1,33,0,0,0,15,0,1
83679,10000000,0,1,160,0,0,0,17,1,0
83680,10000000,0,1,104,0,0,0,15,1,0
83681,10000000,0,0,36,0,0,0,15,0,1
83682,166091,0,1,39,0,0,0,16,0,1
83683,10000000,0,1,38,0,0,0,24,0,1
83684,34241,0,0,52,0,0,0,17,0,1
83685,4,0,1,41,0,0,0,21,0,1
83686,10000000,0,1,34,0,0,0,26,0,1
83687,10000000,0,1,36,0,0,0,12,1,0
83688,10000000,0,1,77,0,0,0,9,1,0
83689,10000000,0,0,25,0,0,0,24,1,0
83690,2038,0,1,90,0,0,0,15,0,1
83691,10000000,0,1,75,0,0,0,33,1,0
83692,10000000,0,1,43,0,0,0,22,0,1
83693,29,0,1,51,0,0,0,18,0,1
83694,57043,0,1,51,0,0,0,22,0,1
83695,10000000,0,0,34,0,0,0,24,1,0
83696,495384,0,1,27,0,0,0,17,0,1
83697,10000000,0,0,82,0,0,0,31,1,0
83698,10000000,0,1,33,0,0,0,13,1,0
83699,10000000,0,1,35,0,0,0,13,1,0
83700,10000000,0,0,83,0,0,1,49,1,0
83701,243,0,1,44,0,0,0,14,0,1
83702,14969,0,1,27,0,0,0,14,0,1
83703,10000000,0,0,112,0,0,0,11,1,0
83704,14969,0,1,27,0,0,0,14,0,1
83705,5956,0,0,67,0,0,0,14,0,1
83706,4570,0,1,369,0,0,1,44,1,0
83707,10000000,0,0,34,0,0,0,18,0,1
83708,10000000,0,0,48,0,0,0,14,1,0
83709,10000000,0,0,81,0,0,0,14,0,1
83710,10000000,0,1,22,0,0,0,15,0,1
83711,10000000,0,1,49,0,1,0,29,1,0
83712,10000000,0,1,33,0,0,0,19,0,1
83713,10000000,0,1,40,0,0,0,24,0,1
83714,234395,0,1,30,0,0,0,11,0,1
83715,288646,0,1,39,0,0,0,19,0,1
83716,6,0,1,38,0,0,0,16,0,1
83717,562547,0,1,70,0,0,0,15,1,0
83718,14969,0,1,27,0,0,0,14,0,1
83719,14969,0,1,26,0,0,0,14,0,1
83720,10000000,0,0,200,0,0,0,19,1,0
83721,10000000,0,0,44,0,0,0,34,1,0
83722,10000000,0,1,100,0,0,0,11,1,0
83723,10000000,0,1,55,0,1,0,25,1,0
83724,340634,0,1,15,0,0,0,10,1,0
83725,10000000,0,0,57,0,0,1,46,1,0
83726,10000000,0,1,46,0,0,0,18,1,0
83727,8742,0,1,62,0,0,0,21,1,0
83728,10000000,0,1,31,0,0,0,16,0,1
83729,10000000,0,0,99,0,0,0,11,1,0
83730,10000000,0,1,36,0,0,0,15,0,1
83731,10000000,0,0,211,0,0,0,177,1,0
83732,10000000,0,1,34,0,0,0,17,0,1
83733,10000000,0,0,53,0,0,0,18,1,0
83734,10000000,0,1,74,0,0,0,26,1,0
83735,10000000,0,1,229,0,0,0,14,1,0
83736,10000000,0,1,67,0,0,0,29,1,0
83737,597658,0,1,52,0,0,0,15,1,0
83738,10000000,0,1,30,0,0,1,16,0,1
83739,497652,0,0,34,0,0,0,18,0,1
83740,10000000,0,0,38,0,0,0,11,1,0
83741,10000000,0,1,33,0,0,0,16,0,1
83742,10000000,0,0,76,0,0,0,29,1,0
83743,10000000,0,0,104,0,0,0,20,1,0
83744,10000000,0,0,56,0,0,0,22,1,0
83745,10000000,0,0,26,0,0,0,15,0,1
83746,10000000,0,0,53,0,0,0,33,1,0
83747,10000000,0,0,56,0,0,0,18,1,0
83748,10000000,0,0,153,0,0,1,119,1,0
83749,10000000,0,0,41,0,0,0,19,1,0
83750,4,0,1,41,0,0,0,21,0,1
83751,167012,0,1,41,0,0,0,22,0,1
83752,10000000,0,0,89,0,0,0,21,1,0
83753,10000000,0,0,54,0,0,0,16,1,0
83754,10000000,0,1,119,0,0,0,17,1,0
83755,10000000,0,1,24,0,0,0,14,0,1
83756,14969,0,1,26,0,0,0,14,0,1
83757,10000000,0,0,220,0,0,1,212,1,0
83758,10000000,0,0,86,0,0,0,28,1,0
83759,10000000,0,0,51,0,0,0,15,1,0
83760,10000000,0,1,55,0,0,0,13,1,0
83761,63010,0,0,58,0,0,0,16,0,1
83762,1093,0,1,63,0,0,0,20,0,1
83763,10000000,0,0,76,0,0,0,27,1,0
83764,10000000,0,1,227,0,0,0,23,1,0
83765,7170,0,0,27,0,0,0,16,0,1
83766,10000000,0,1,30,0,0,0,29,1,0
